Entity,Code,Year,Coal,Oil,Gas,Nuclear,Hydropower,Wind,Solar,Other renewables
Australia,AUS,1980,22060.748,24981.93,7517.376,0,2541.0188,0,0,81.72657
Australia,AUS,1981,22284.717,24243.31,8023.46,0,2576.5657,0,0,84.45263
Australia,AUS,1982,22160.994,23488.535,7699.915,0,2334.9143,0,0,106.13801
Australia,AUS,1983,21833.145,22103.035,8243.641,0,2184.6924,0,0,87.37492
Australia,AUS,1984,22784.115,22400.748,8022.537,0,2334.1514,0,0,88.22455
Australia,AUS,1985,23247.34,22198.14,8458.878,0,2445.3315,0,0,89.986305
Australia,AUS,1986,23490.652,21509.723,9105.952,0,2424.4834,0,0,89.45445
Australia,AUS,1987,24099.654,21628.498,9152.807,0,2316.8403,0,0,89.984406
Australia,AUS,1988,24934.39,22287.234,9219.745,0,2399.5208,0,0,137.66185
Australia,AUS,1989,25724.645,22771.773,9892.231,0,2347.067,0,0,150.05013
Australia,AUS,1990,25945.309,22941.58,9795.428,0,2393.897,0,0,138.58435
Australia,AUS,1991,26119.916,21970.297,9267.519,0,2505.703,0,0.87239796,129.5691
Australia,AUS,1992,25981.59,22153.547,9480.134,0,2523.29,0,1.915241,119.30685
Australia,AUS,1993,25892.42,22706.006,9732.797,0,2568.396,0.31346756,2.2883132,118.138084
Australia,AUS,1994,26163.746,23225.37,10703.577,0,2506.5667,0.8536295,2.7005734,121.61311
Australia,AUS,1995,26756.43,23640.203,10688.702,0,2399.482,1.0745554,3.2466922,142.56088
Australia,AUS,1996,27530.727,23982.959,10643.18,0,2423.174,1.0622301,3.8847265,161.58226
Australia,AUS,1997,28611.773,24104.836,10338.069,0,2394.6345,1.1258272,4.60088,168.36746
Australia,AUS,1998,29573.943,23846.496,10531.294,0,2346.4875,2.673552,5.287692,180.63188
Australia,AUS,1999,31065.24,24122.395,10668.469,0,2391.6677,6.3164763,5.963929,187.31842
Australia,AUS,2000,30924.49,23832.863,10743.557,0,2390.714,19.454998,6.787472,145.28638
Australia,AUS,2001,30244.156,23603.15,11447.879,0,2299.9768,40.939827,7.724361,128.69255
Australia,AUS,2002,30561.941,23575.729,11642.971,0,2250.3232,74.598335,8.151218,202.02492
Australia,AUS,2003,31081.656,23222.639,11601.882,0,2228.641,96.79342,8.688792,266.75186
Australia,AUS,2004,32021.32,23509.914,11699.494,0,2120.613,107.47275,9.861807,438.85852
Australia,AUS,2005,31448.057,23587.777,11460.737,0,2048.559,172.06984,11.133113,596.06696
Australia,AUS,2006,31834.912,23974.172,12599.49,0,1940.7023,280.7604,12.660903,596.8298
Australia,AUS,2007,31010.098,24160.404,13848.936,0,1656.1875,361.99176,14.43728,637.5407
Australia,AUS,2008,31692.68,23991.652,13352.439,0,1458.7585,426.99786,17.18634,540.47687
Australia,AUS,2009,30062.932,23143.756,13375.759,0,1523.2617,534.7119,34.971745,399.79544
Australia,AUS,2010,27432.29,23453.883,14319.855,0,1616.7261,586.3073,114.98541,344.5934
Australia,AUS,2011,26337.545,24335.662,14716.321,0,2255.5676,741.25336,235.623,357.81467
Australia,AUS,2012,24262.76,24566.916,14564.986,0,1921.3185,871.2248,272.02512,423.6175
Australia,AUS,2013,22647.434,24876.498,15062.865,0,2101.0674,1019.10956,423.47144,448.06702
Australia,AUS,2014,22118.041,24387.1,15921.507,0,1561.9421,1054.3434,534.0195,469.68002
Australia,AUS,2015,22566.03,23834.084,16283.182,0,1489.1516,1250.9174,654.95544,479.95425
Australia,AUS,2016,22197.416,23518.38,15599.1455,0,1820.5958,1346.6144,768.3079,465.92664
Australia,AUS,2017,21087.908,24258.947,15075.953,0,1364.6531,1335.4462,901.45374,450.05228
Australia,AUS,2018,20258.863,24307.43,14805.424,0,1714.3153,1610.3944,1221.2256,446.38138
Australia,AUS,2019,19088.254,23710.139,17288.99,0,1361.9022,1891.3701,1777.2263,425.2547
Australia,AUS,2020,18183.197,20283.447,16437.885,0,1383.1414,2168.2703,2286.9756,413.98633
Australia,AUS,2021,17432.15,20639.209,15246.985,0,1512.832,2542.7122,2960.0403,402.60333
Australia,AUS,2022,16348.856,21716.754,16498.18,0,1562.3657,2817.9727,3520.7048,380.06512
Australia,AUS,2023,15815.612,22785.27,14603.163,0,1390.4315,2938.4993,4148.871,369.27576
Australia,AUS,2024,15834.491,23227.576,13847.974,0,1173.2188,2989.1223,4584.5957,349.3182
Austria,AUT,1965,8130.886,8981.261,2410.9563,0,6144.7676,0,0,0
Austria,AUT,1966,7712.5464,9805.181,2570.6443,0,6575.361,0,0,0
Austria,AUT,1967,7246.3096,10377.586,2444.5457,0,6664.7446,0,0,0
Austria,AUT,1968,7117.51,11931.29,2593.3833,0,6812.7344,0,0,0
Austria,AUT,1969,6980.412,13067.473,3135.5105,0,6241.5293,0,0,0
Austria,AUT,1970,7480.8164,14336.868,3790.087,0,7920.642,0,0,0
Austria,AUT,1971,6831.481,15948.38,4334.4307,0,6229.9697,0,0,0
Austria,AUT,1972,6158.3286,17117.643,4657.103,0,6366.0923,0,0,0
Austria,AUT,1973,6086.891,18447.705,5090.396,0,7034.6914,0,0,0
Austria,AUT,1974,6412.611,16481.744,5508.314,0,8303.468,0,0,0
Austria,AUT,1975,5587.423,16701.246,5516.3027,0,8722.518,0,0,0
Austria,AUT,1976,5956.805,18165.393,6293.9233,0,7551.985,0,0,0
Austria,AUT,1977,4995.1924,17388.764,6411.8154,0,9147.8,0,0,0
Austria,AUT,1978,5078.8506,18723.17,6674.631,0,9162.563,0,0,0
Austria,AUT,1979,5522.55,19528.621,6629.3164,0,10339.572,0,0,0
Austria,AUT,1980,5674.6704,19061.963,6368.7583,0,10712.305,0,0,0
Austria,AUT,1981,5794.4775,17261.979,6055.3413,0,11322.943,0,0,0
Austria,AUT,1982,5507.081,16360.69,5856.9663,0,11332.651,0,0,0
Austria,AUT,1983,5905.9453,15881.119,5985.46,0,11243.966,0,0,0
Austria,AUT,1984,6730.3677,15448.071,6664.699,0,9864.426,0,0,0
Austria,AUT,1985,6717.731,15465.512,7137.6772,0,11301.297,0,0,389.71127
Austria,AUT,1986,5984.955,16278.483,6925.422,0,11340.961,0,0,531.5404
Austria,AUT,1987,5933.1367,16748.758,7219.8984,0,12978.069,0,0,373.72034
Austria,AUT,1988,5673.1826,16608.07,6906.083,0,12928.469,0,0,431.32507
Austria,AUT,1989,5672.5625,16301.261,7382.786,0,12788.191,0,0,452.91638
Austria,AUT,1990,6203.4624,16593.26,8064.8325,0,11397.038,0,0,464.90094
Austria,AUT,1991,6442.0215,17644.824,8465,0,11259.662,0,0,493.83212
Austria,AUT,1992,4957.6895,17103.62,8221.927,0,12342.806,0,0,529.6173
Austria,AUT,1993,4421.0044,17298.27,8575.722,0,12894.084,0,0.3512843,537.90405
Austria,AUT,1994,4466.332,16974.742,8786.861,0,12495.028,0,0.3499273,476.557
Austria,AUT,1995,5073.8374,17058.9,9579.129,0,12950.985,0.34939188,0.34939188,730.01013
Austria,AUT,1996,5088.5986,18572.92,10182.354,0,11938.919,1.7446342,0.34892687,623.9247
Austria,AUT,1997,5391.3467,18467.68,9802.715,0,12584.053,6.970755,0.69707555,671.0442
Austria,AUT,1998,4741.409,19464.615,10052.973,0,12938.764,15.667174,0.69631886,721.7777
Austria,AUT,1999,4714.22,18462.824,10248.775,0,14142.433,17.721859,0.6949749,624.27014
Austria,AUT,2000,5300.194,18183.408,9759.871,0,14502.829,23.226353,1.0399859,596.0209
Austria,AUT,2001,5456.071,19290.525,10305.84,0,13896.075,59.080376,1.7174526,648.0679
Austria,AUT,2002,5516.1714,19535.133,10082.776,0,13637.202,68.81825,3.0510554,587.9237
Austria,AUT,2003,5853.75,20637.479,11034.604,0,11142.248,122.77776,5.0318756,658.62537
Austria,AUT,2004,5698.4556,20818.992,11071.436,0,12189.005,306.36404,5.96813,787.5035
Austria,AUT,2005,5678.6216,20748.207,11577.92,0,12117.589,434.87814,6.865914,926.6323
Austria,AUT,2006,5643.941,20540.688,10826.249,0,11528.207,566.70715,7.2380495,1229.8989
Austria,AUT,2007,5429.0957,19675.076,10209.652,0,11877.75,653.01666,7.7695756,1536.3802
Austria,AUT,2008,5349.4717,19067.488,10895.449,0,12150.688,637.5812,9.548201,1568.6428
Austria,AUT,2009,4009.6443,17922.521,10583.387,0,12862.605,614.5799,15.384399,1608.2665
Austria,AUT,2010,4703.3174,18419.145,11491.587,0,11943.06,642.5247,27.648752,1681.1412
Austria,AUT,2011,4814.6987,17283.947,10772.685,0,10567.671,597.64014,53.72856,1702.3353
Austria,AUT,2012,4461.906,16882.006,10228.358,0,13403.096,752.5779,103.15975,1738.722
Austria,AUT,2013,4495.8896,17172.709,9668.746,0,12670.02,950.84784,188.76064,1735.5135
Austria,AUT,2014,4097.1167,16542.387,8787.016,0,12207.113,1144.8157,233.75356,1667.6462
Austria,AUT,2015,4395.984,16525.309,9218.024,0,10882.416,1417.6284,274.4551,1685.6382
Austria,AUT,2016,4056.77,16726.516,9547.111,0,11493.639,1505.2622,315.15616,1715.054
Austria,AUT,2017,4155.639,16641.941,10308.082,0,10880.416,1867.1656,360.55313,1752.1744
Austria,AUT,2018,3651.4622,16842.2,9824.995,0,10589.269,1696.6361,409.3953,1747.1785
Austria,AUT,2019,3822.2224,17250.668,10022.03,0,11378.875,2076.46,474.40155,1642.6682
Austria,AUT,2020,3254.1807,14911.263,9558.193,0,11623.6045,1879.6609,565.4135,1611.6924
Austria,AUT,2021,3363.6277,15636.664,10053.961,0,10682.157,1851.3429,761.93134,1561.1626
Austria,AUT,2022,3183.9185,14896.378,8729.295,0,9385.219,1962.8663,1025.2574,1639.8527
Austria,AUT,2023,3060.5903,14687.6875,7536.6387,0,10864.932,2146.8552,1708.254,1560.1008
Austria,AUT,2024,3066.063,14458.858,7479.457,0,11978.54,2462.731,2519.8757,1591.8931
Azerbaijan,AZE,1985,157.35115,14292.364,19531.945,0,536.1911,0,0,0
Azerbaijan,AZE,1986,155.26132,14774.665,21413.613,0,324.21115,0,0,0
Azerbaijan,AZE,1987,153.34085,13733.392,20887.74,0,320.20087,0,0,0
Azerbaijan,AZE,1988,151.09433,13859.293,20324.549,0,273.90408,0,0,0
Azerbaijan,AZE,1989,149.27766,13351.951,21097.197,0,270.6108,0,0,0
Azerbaijan,AZE,1990,143.14174,13883.787,21327.182,0,636.9108,0,0,0
Azerbaijan,AZE,1991,106.53216,13234.474,20175.318,0,668.13403,0,0,0
Azerbaijan,AZE,1992,18.844738,12735.924,15497.09,0,655.3814,0,0,0
Azerbaijan,AZE,1993,4.6494465,12533.838,11289.301,0,898.0253,0,0,0
Azerbaijan,AZE,1994,6.1138973,11323.463,10415.162,0,668.07776,0,0,0
Azerbaijan,AZE,1995,4.51985,10062.748,10147.941,0,559.92535,0,0,0
Azerbaijan,AZE,1996,4.4553804,8909.742,7328.444,0,545.1991,0,0,0
Azerbaijan,AZE,1997,4.3962994,8367.041,6886.7427,0,599.22174,0,0,0
Azerbaijan,AZE,1998,0,8706.101,6354.8237,0,675.25214,0,0,0
Azerbaijan,AZE,1999,0,8301.428,6747.101,0,516.43085,0,0,0
Azerbaijan,AZE,2000,0,9136.702,6462.3906,0,521.2506,0,0,0
Azerbaijan,AZE,2001,4.228181,5767.7427,9183.042,0,435.53326,0,0,0
Azerbaijan,AZE,2002,2.793611,5248.302,9126.824,0,664.6832,0,0,0
Azerbaijan,AZE,2003,4.1533103,6060.6074,9276.168,0,801.1693,0,0,0
Azerbaijan,AZE,2004,1.2602779,6428.0225,10762.843,0,879.4153,0,0,0
Azerbaijan,AZE,2005,4.3558826,7420.806,10978.428,0,940.97375,0,0,0
Azerbaijan,AZE,2006,4.2988143,6556.089,11453.617,0,772.8534,0,0,0
Azerbaijan,AZE,2007,6.613822,6397.436,9950.901,0,712.1671,0,0,0
Azerbaijan,AZE,2008,5.0693474,4958.0894,11239.16,0,658.55096,0,0,0
Azerbaijan,AZE,2009,5.4380517,4183.6567,9486.688,0,669.751,0.6092865,0,0
Azerbaijan,AZE,2010,5.29326,4071.7676,8918.939,0,981.1835,0.14235316,0,0
Azerbaijan,AZE,2011,4.56453,5290.5444,9652.524,0,748.9205,0,0,0
Azerbaijan,AZE,2012,4.5890527,5470.1577,10000.403,0,500.5556,0,0,0
Azerbaijan,AZE,2013,4.0419807,5862.0117,9909.254,0,400.7021,0.2152721,0.2152721,22.029232
Azerbaijan,AZE,2014,2.4746127,5696.1274,10231.862,0,343.37845,0.607656,0.7661749,28.228756
Azerbaijan,AZE,2015,3.5459688,5701.0312,11429.011,0,425.062,1.1940672,1.1940672,29.126072
Azerbaijan,AZE,2016,1.401776,5592.868,11076.375,0,498.8496,5.8050175,8.987593,27.629131
Azerbaijan,AZE,2017,1.1564193,5587.5044,10650.142,0,437.97916,5.5424533,9.329378,26.693434
Azerbaijan,AZE,2018,0.84109837,6249.2314,10772.956,0,438.0583,20.490623,9.727471,25.243328
Azerbaijan,AZE,2019,0.7610363,6246.858,11660.408,0,383.09418,25.804018,10.821039,30.274889
Azerbaijan,AZE,2020,0.45288065,5672.0386,12146.05,0,259.36053,23.304863,11.397799,30.784288
Azerbaijan,AZE,2021,0.15199326,6384.295,12523.914,0,307.4013,21.996773,13.284703,29.496195
Azerbaijan,AZE,2022,0.07554682,6727.288,13225.654,0,380.81805,19.879768,14.533946,31.158009
Azerbaijan,AZE,2023,0.07537914,6987.8677,13572.108,0,416.83353,13.095486,19.075914,33.769184
Azerbaijan,AZE,2024,0.07545135,6868.2705,12353.227,0,687.4616,12.010392,129.70752,35.145218
Bahrain,BHR,1965,,,,0,,,,
Bahrain,BHR,1966,,,,0,,,,
Bahrain,BHR,1967,,,,0,,,,
Bahrain,BHR,1968,,,,0,,,,
Bahrain,BHR,1969,,,,0,,,,
Bahrain,BHR,1970,,,,0,,,,
Bahrain,BHR,1971,,,,0,,,,
Bahrain,BHR,1972,,,,0,,,,
Bahrain,BHR,1973,,,,0,,,,
Bahrain,BHR,1974,,,,0,,,,
Bahrain,BHR,1975,,,,0,,,,
Bahrain,BHR,1976,,,,0,,,,
Bahrain,BHR,1977,,,,0,,,,
Bahrain,BHR,1978,,,,0,,,,
Bahrain,BHR,1979,,,,0,,,,
Bahrain,BHR,1980,,,,0,,,,
Bahrain,BHR,1981,,,,0,,,,
Bahrain,BHR,1982,,,,0,,,,
Bahrain,BHR,1983,,,,0,,,,
Bahrain,BHR,1984,,,,0,,,,
Bahrain,BHR,1985,,,,0,,,,
Bahrain,BHR,1986,,,,0,,,,
Bahrain,BHR,1987,,,,0,,,,
Bahrain,BHR,1988,,,,0,,,,
Bahrain,BHR,1989,,,,0,,,,
Bahrain,BHR,1990,,,,0,,,,
Bahrain,BHR,1991,,,,0,,,,
Bahrain,BHR,1992,,,,0,,,,
Bahrain,BHR,1993,,,,0,,,,
Bahrain,BHR,1994,,,,0,,,,
Bahrain,BHR,1995,,,,0,,,,
Bahrain,BHR,1996,,,,0,,,,
Bahrain,BHR,1997,,,,0,,,,
Bahrain,BHR,1998,,,,0,,,,
Bahrain,BHR,1999,,,,0,,,,
Bahrain,BHR,2000,,,,0,,,,
Bahrain,BHR,2001,,,,0,,,,
Bahrain,BHR,2002,,,,0,,,,
Bahrain,BHR,2003,,,,0,,,,
Bahrain,BHR,2004,,,,0,,,,
Bahrain,BHR,2005,,,,0,,,,
Bahrain,BHR,2006,,,,0,,,,
Bahrain,BHR,2007,,,,0,,,,
Bahrain,BHR,2008,,,,0,,,,
Bahrain,BHR,2009,,,,0,,,,
Bahrain,BHR,2010,,,,0,,,,
Bahrain,BHR,2011,,,,0,,,,
Bahrain,BHR,2012,,,,0,,,,
Bahrain,BHR,2013,,,,0,,,,
Bahrain,BHR,2014,,,,0,,,,
Bahrain,BHR,2015,,,,0,,,,
Bahrain,BHR,2016,,,,0,,,,
Bahrain,BHR,2017,,,,0,,,,
Bahrain,BHR,2018,,,,0,,,,
Bahrain,BHR,2019,,,,0,,,,
Bahrain,BHR,2020,,,,0,,,,
Bahrain,BHR,2021,,,,0,,,,
Bahrain,BHR,2022,,,,0,,,,
Bahrain,BHR,2023,,,,0,,,,
Bahrain,BHR,2024,,,,0,,,,
Bangladesh,BGD,1965,0,0,0,0,0,0,0,0
Bangladesh,BGD,1966,0,0,0,0,0,0,0,0
Bangladesh,BGD,1967,0,0,0,0,0,0,0,0
Bangladesh,BGD,1968,0,0,0,0,0,0,0,0
Bangladesh,BGD,1969,0,0,0,0,0,0,0,0
Bangladesh,BGD,1970,0,0,0,0,0,0,0,0
Bangladesh,BGD,1971,15.467273,115.760765,52.181194,0,6.917096,0,0,0
Bangladesh,BGD,1972,15.172573,138.45348,51.18714,0,6.7853255,0,0,0
Bangladesh,BGD,1973,19.159876,152.03142,79.770645,0,12.471727,0,0,0
Bangladesh,BGD,1974,16.555563,153.74031,93.78871,0,8.900392,0,0,0
Bangladesh,BGD,1975,18.665518,175.09357,63.668564,0,15.556112,0,0,0
Bangladesh,BGD,1976,17.979498,184.69498,90.75946,0,17.183855,0,0,0
Bangladesh,BGD,1977,18.318678,177.39455,99.22769,0,14.827524,0,0,0
Bangladesh,BGD,1978,17.322657,184.29114,102.68697,0,16.754812,0,0,0
Bangladesh,BGD,1979,12.581394,199.13101,114.80325,0,18.974274,0,0,0
Bangladesh,BGD,1980,16.409773,219.175,139.64578,0,18.399342,0,0,0
Bangladesh,BGD,1981,16.44217,220.29077,150.75734,0,19.225374,0,0,0
Bangladesh,BGD,1982,19.37922,211.4036,190.43195,0,15.652486,0,0,0
Bangladesh,BGD,1983,10.677964,184.0611,206.29521,0,19.288673,0,0,0
Bangladesh,BGD,1984,4.1648765,180.77042,232.0776,0,25.473265,0,0,0
Bangladesh,BGD,1985,5.682068,196.88791,257.152,0,20.475805,0,0,0
Bangladesh,BGD,1986,8.38203,207.29155,283.2366,0,12.179012,0,0,0
Bangladesh,BGD,1987,12.903779,199.55818,325.4207,0,13.682553,0,0,0
Bangladesh,BGD,1988,13.0117235,195.71948,374.95404,0,17.48806,0,0,0
Bangladesh,BGD,1989,13.279185,209.64229,388.35046,0,23.352524,0,0,0
Bangladesh,BGD,1990,29.315416,199.11386,409.75085,0,21.996538,0,0,0
Bangladesh,BGD,1991,9.195282,181.24075,413.99667,0,20.457304,0,0,0
Bangladesh,BGD,1992,8.4721365,198.39436,443.0288,0,19.06916,0,0,0
Bangladesh,BGD,1993,3.0999587,218.13808,486.76355,0,14.29658,0,0,0
Bangladesh,BGD,1994,2.8498256,223.16869,506.76505,0,19.55057,0,0,0
Bangladesh,BGD,1995,30.438728,284.2853,549.94403,0,8.428468,0,0,0
Bangladesh,BGD,1996,16.386873,285.16626,579.55634,0,16.440348,0,0,0
Bangladesh,BGD,1997,29.521357,321.3644,559.2281,0,15.70167,0,0,0
Bangladesh,BGD,1998,8.340935,347.59253,592.9878,0,18.536757,0,0,0
Bangladesh,BGD,1999,4.047979,304.17407,634.3562,0,17.515121,0,0,0
Bangladesh,BGD,2000,28.514284,293.49234,673.2496,0,15.46372,0,0.00020645821,0.97435373
Bangladesh,BGD,2001,29.742462,344.77145,741.43115,0,20.051004,0,0.00028269293,0.7583742
Bangladesh,BGD,2002,30.583927,308.60913,768.07434,0,14.770034,0,0.0013014983,1.5609968
Bangladesh,BGD,2003,28.822561,311.36804,814.24426,0,14.477312,0,0.016429527,1.3356088
Bangladesh,BGD,2004,28.47348,320.02338,863.5399,0,14.204127,0,0.03629733,0.8852167
Bangladesh,BGD,2005,57.685448,324.74924,916.51074,0,13.91307,0,0.06319394,0.7763061
Bangladesh,BGD,2006,86.63492,322.88116,981.0643,0,13.678907,0.029220626,0.099222295,0.960514
Bangladesh,BGD,2007,69.94694,308.89532,1036.3163,0,13.460578,0.028754238,0.16258724,1.1747049
Bangladesh,BGD,2008,72.895935,303.6894,1095.6013,0,16.769417,0.05119085,0.26855782,1.1567627
Bangladesh,BGD,2009,90.23991,284.51553,1242.545,0,7.254333,0.08872206,0.43672127,0.56255656
Bangladesh,BGD,2010,57.00167,312.9599,1265.0117,0,12.4731455,0.08726069,0.75803876,0.4356875
Bangladesh,BGD,2011,84.090454,390.77646,1274.9536,0,14.708324,0.086023465,2.0854616,0.7113044
Bangladesh,BGD,2012,68.72449,440.81284,1375.9117,0,12.914012,0.08476379,2.5923922,0.4961466
Bangladesh,BGD,2013,94.29636,444.8896,1402.4459,0,11.900823,0.08301736,3.1745603,0.752641
Bangladesh,BGD,2014,59.19698,485.3282,1457.4292,0,9.12454,0.08184571,3.7290945,0.8941858
Bangladesh,BGD,2015,192.19728,581.5197,1622.1324,0,14.266176,0.0807067,4.223879,0.5844798
Bangladesh,BGD,2016,143.24695,597.6577,1644.8373,0,13.821704,0.07938672,3.4362998,0.45530668
Bangladesh,BGD,2017,154.86609,667.4648,1639.639,0,15.869545,0.078320496,4.4937253,0.8368085
Bangladesh,BGD,2018,174.70822,759.4888,1677.3777,0,13.16489,0.07729368,4.7916155,0.59108615
Bangladesh,BGD,2019,291.45605,739.0117,1875.7993,0,12.354113,0.0762628,5.613969,0.66284925
Bangladesh,BGD,2020,314.77722,618.0252,1798.8977,0,10.403317,0.07564763,6.813708,0.65977186
Bangladesh,BGD,2021,252.36351,838.41376,1825.666,0,10.017223,0.074644305,9.000875,0.5962629
Bangladesh,BGD,2022,327.04584,980.86523,1693.6117,0,11.242102,0.07370214,9.40394,0.21567006
Bangladesh,BGD,2023,476.89563,812.80493,1640.3092,0,9.72342,0.23587759,13.158815,0.21305121
Bangladesh,BGD,2024,514.04425,924.5436,1574.3258,0,13.965614,1.3656902,17.824198,0.21105574
Belarus,BLR,1985,2525.3335,29800.37,8701.754,0,5.586738,0,0,0
Belarus,BLR,1986,2746.0107,34996.85,8815.091,0,5.5531735,0,0,0
Belarus,BLR,1987,2655.755,34432.266,9897.328,0,5.523734,0,0,0
Belarus,BLR,1988,2831.161,33189.676,11403.293,0,5.496394,0,0,0
Belarus,BLR,1989,2765.3196,30921.72,11948.517,0,5.4687233,0,0,0
Belarus,BLR,1990,2425.8372,30617.535,12696.029,0,5.4539704,0,0,0
Belarus,BLR,1991,2302.6694,30021.031,13277.44,0,4.904899,0,0,0
Belarus,BLR,1992,1913.3915,22331.598,15383.152,0,4.6216726,0,0,0
Belarus,BLR,1993,1639.4426,17106.41,14239.66,0,5.153415,0,0,0
Belarus,BLR,1994,1149.9056,13968.333,12461.703,0,5.1590204,0,0,0
Belarus,BLR,1995,1085.555,12190.94,11302.841,0,5.447976,0,0,0
Belarus,BLR,1996,1321.7765,12030.073,11942.35,0,4.372721,0,0,0
Belarus,BLR,1997,1398.599,10574.751,13716.196,0,5.7628164,0,0,0
Belarus,BLR,1998,1246.3383,10030.506,13946.702,0,7.7156067,0,0,0
Belarus,BLR,1999,1161.0917,9213.078,14265.238,0,5.2571583,0,0,0
Belarus,BLR,2000,1158.1791,9149.081,15206.835,0,7.5065227,0,0,0
Belarus,BLR,2001,836.0301,8900.038,15200.705,0,8.338938,0,0,0
Belarus,BLR,2002,793.7902,9431.983,15741.994,0,8.04704,0,0,0
Belarus,BLR,2003,752.48804,9618.015,15587.479,0,7.7826095,0,0,0
Belarus,BLR,2004,742.25696,9487.929,19038.727,0,9.186449,0.28118914,0,0
Belarus,BLR,2005,825.4025,8894.814,19655.555,0,10.009915,0.27805322,0,0
Belarus,BLR,2006,743.61566,10502.727,20185.984,0,9.740059,0.2782874,0,0.65049684
Belarus,BLR,2007,844.93463,9597.756,20361.04,0,9.733745,0.278107,0,4.57486
Belarus,BLR,2008,790.4682,9587.957,20926.334,0,10.798459,0.27688357,0,10.821821
Belarus,BLR,2009,754.8675,11092.74,17809.389,0,12.423066,0.27606812,0,19.721617
Belarus,BLR,2010,791.0173,9548.646,21840.59,0,12.347547,0.27438992,0,27.658503
Belarus,BLR,2011,952.06006,10414.628,20296.334,0,11.486466,1.0939493,0,31.339935
Belarus,BLR,2012,972.1315,12794.961,20511.406,0,19.609587,1.6341324,0,31.371939
Belarus,BLR,2013,1031.6803,9594.887,20360.686,0,37.291233,2.1618109,0.108090535,27.07499
Belarus,BLR,2014,1022.565,9824.474,20185.83,0,32.502655,2.4175527,0.537234,26.061726
Belarus,BLR,2015,907.9337,8264.143,18866.201,0,29.619911,10.406996,2.4016142,30.962479
Belarus,BLR,2016,996.7277,8874.942,18725.543,0,37.559895,19.30896,6.8771634,30.924091
Belarus,BLR,2017,1031.242,8829.225,19175.604,0,106.88944,25.537626,23.431429,34.883865
Belarus,BLR,2018,1549.4348,10276.765,20373.639,0,85.01767,25.977621,30.963226,35.93079
Belarus,BLR,2019,1639.345,10527.07,20311.24,0,92.07988,43.547745,46.958115,36.43189
Belarus,BLR,2020,1040.9977,10224.62,18983.121,89.249596,105.62083,48.849632,44.88885,89.56316
Belarus,BLR,2021,1069.8309,10495.167,20279.908,1538.955,98.773834,44.727776,46.271954,183.72282
Belarus,BLR,2022,1185.9557,10101.347,20126.41,1254.9589,99.10249,46.795444,55.899162,177.41823
Belarus,BLR,2023,1235.0475,10085.72,18412.271,3139.806,80.2691,45.95156,41.01751,173.97908
Belarus,BLR,2024,1230.7756,10215.931,18532.186,4228.1074,72.45016,46.37754,40.228836,175.5919
Belgium,BEL,1965,23717.094,20049.76,78.192726,0,80.379524,0,0,0
Belgium,BEL,1966,21509.361,20334.248,140.29613,1.7627356,87.842995,0,0,0
Belgium,BEL,1967,20997.154,22305.223,531.82654,27.468264,69.54731,0,0,0
Belgium,BEL,1968,21578.074,25776.639,1287.8937,17.743427,70.97371,0,0,0
Belgium,BEL,1969,20928.81,29617.408,2642.0374,6.3729167,66.62595,0,0,0
Belgium,BEL,1970,19639.098,32170.229,4127.69,16.440807,70.95506,0,0,0
Belgium,BEL,1971,16201.992,32845.977,5670.575,0,38.506313,0,0,0
Belgium,BEL,1972,15429.16,35428.332,7128.8853,3.1517293,51.573757,0,0,0
Belgium,BEL,1973,12917.001,37109.81,8548.259,21.723648,48.87821,0,0,37.30179
Belgium,BEL,1974,13791.093,32630.47,9999.862,42.2267,68.47573,0,0,34.66584
Belgium,BEL,1975,10286.635,30926.87,9867.675,1933.0664,52.144924,0,0,26.606731
Belgium,BEL,1976,10708.555,32225.182,10412.182,2856.6501,31.025793,0,0,18.25256
Belgium,BEL,1977,10844.596,31646.117,10228.086,3393.066,63.660847,0,0,78.97212
Belgium,BEL,1978,11085.187,33706.785,10123.203,3549.7344,63.26147,0,0,82.97749
Belgium,BEL,1979,12326.042,33432.38,11038.753,3229.5305,66.24969,0,0,100.330055
Belgium,BEL,1980,12398.389,30831.873,10539.055,3545.0015,78.53299,0,0,95.34132
Belgium,BEL,1981,12820.703,28209.334,9702.94,3626.0913,107.43765,0,0,92.31602
Belgium,BEL,1982,12825.622,26679.791,8079.862,4411.849,93.79123,0,0,14.5756645
Belgium,BEL,1983,10937.141,24192.139,8390.679,6784.9014,94.57092,0,0,6.966162
Belgium,BEL,1984,12676.839,23394.61,8653.578,7804.265,98.73831,0,0,7.5952554
Belgium,BEL,1985,12633.849,23731.87,8690.391,9727.794,80.687744,0,0,16.76309
Belgium,BEL,1986,10772.698,26797.281,7797.628,11067.865,96.366905,0,0,37.612595
Belgium,BEL,1987,10707.297,26956.701,8588.262,11776.263,120.3807,1.6836461,0,44.827084
Belgium,BEL,1988,10800.967,27754.273,8461.195,12073.512,100.56124,2.240919,0,56.723267
Belgium,BEL,1989,11325.283,27203.094,9383.942,11522.246,85.263,1.9568559,0,60.068485
Belgium,BEL,1990,12411.617,28018.426,9607.35,11913.724,74.17842,1.9520638,0,88.47032
Belgium,BEL,1991,11827.332,29929.781,10208.86,11907.068,63.61771,2.2224529,0,93.4472
